group,FORMULA,STRUC_SPACEGROUP_SYM,STRUC_SPACEGROUP_NO,STRUC_CELL_LENGTH_A,STRUC_CELL_LENGTH_B,STRUC_CELL_LENGTH_C,STRUC_ALPHA,STRUC_BETA,STRUC_GAMMA,STRUC_VOLUME,COMP_ELEMENT_COUNT,COMP_PARSED FORMULA,OTHER_TEMPERATURE,OTHER_PRESSURE,OTHER_DENSITY,OTHER_DATABASE,LABEL_CTE CELL_LENGTH_A,LABEL_R^2 CELL_LENGTH_A,LABEL_CTE CELL_LENGTH_B,LABEL_R^2 CELL_LENGTH_B,LABEL_CTE CELL_LENGTH_C,LABEL_R^2 CELL_LENGTH_C,LABEL_CTE VOLUME,LABEL_R^2 VOLUME,LABEL_dir NTE,LABEL_dir NTE large,LABEL_vol NTE,LABEL_MAX CTE,LABEL_ABS MAX CTE,LABEL_MIN CTE,LABEL_ABS MIN CTE,LABEL_DEV CTE,COMP_FORMULA,COMP_oxides,COMP_carbonites,COMP_fluorides,COMP_cyonides,COMP_partly organic
Sb3.0Tb5.0 P63/mcm,Sb3Tb5,P63/mcm,193.0,0.892,0.892,0.6304000000000001,90.0,90.0,120.0,0.43439,2.0,Sb3.0Tb5.0,298.15,101.325,8.87,ICSD,1.133727174260218e-05,0.3489276518418576,1.133727174260218e-05,0.3489276518418576,2.3165928140840747e-05,0.3489276518418576,4.600311766155259e-05,0.6284420810167732,0,0,0,2.3165928140840747e-05,2.3165928140840747e-05,1.133727174260218e-05,1.133727174260218e-05,1.1828656398238566e-05,Sb3Tb5,0,0,0,0,0
Sb3.0Tb4.0 I-43d,Sb3Tb4,I-43d,220.0,0.9159,0.9159,0.9159,90.0,90.0,90.0,0.76832,2.0,Sb3.0Tb4.0,298.15,101.325,8.65,ICSD,1.1281007465774094e-05,0.773869553637979,1.1281007465774094e-05,0.773869553637979,1.1281007465774094e-05,0.773869553637979,3.3971206212822944e-05,0.772490745763495,0,0,0,1.1281007465774094e-05,1.1281007465774094e-05,1.1281007465774094e-05,1.1281007465774094e-05,0.0,Sb3Tb4,0,0,0,0,0
Sb2.0Yb1.0Zn2.0 P-3m1,Sb2Yb1Zn2,P-3m1,164.0,0.4444,0.4444,0.7424000000000001,90.0,90.0,120.0,0.12697,3.0,Sb2.0Yb1.0Zn2.0,298.15,101.325,7.16,ICSD,1.2989187097178078e-05,0.8952395847662876,1.2989187097178078e-05,0.8952395847662876,2.453528977652196e-05,0.8952395847662876,4.851149896771439e-05,0.8878600907109901,0,0,0,2.453528977652196e-05,2.453528977652196e-05,1.2989187097178078e-05,1.2989187097178078e-05,1.1546102679343878e-05,Sb2Yb1Zn2,0,0,0,0,0
Sb1.5Si1.5Tb5.0 P63/mcm,Sb1.5Si1.5Tb5,P63/mcm,193.0,0.8684,0.8684,0.6308,90.0,90.0,120.0,0.41197,3.0,Sb1.5Si1.5Tb5.0,300.0,101.325,8.22,ICSD,9.212778162776831e-06,0.9599318041750126,9.212778162776831e-06,0.9599318041750126,2.030091657398408e-05,0.9599318041750126,3.870213537424888e-05,0.9664985800855612,0,0,0,2.030091657398408e-05,2.030091657398408e-05,9.212778162776831e-06,9.212778162776831e-06,1.1088138411207246e-05,Sb1.5Si1.5Tb5,0,0,0,0,0
Sb1.0Ti2.0 I4/mmm,SbTi2,I4/mmm,139.0,0.39568,0.39568,1.45669,90.0,90.0,90.0,0.2281,2.0,Sb1.0Ti2.0,298.15,101.325,6.34,PCD,2.1639955701022705e-05,0.7687248190818966,2.1639955701022705e-05,0.7687248190818966,-1.919298504129561e-05,0.7687248190818966,2.43816007890052e-05,0.7687248190818966,1,0,0,2.1639955701022705e-05,2.1639955701022705e-05,-1.919298504129561e-05,-1.919298504129561e-05,4.083294074231831e-05,Sb1Ti2,0,0,0,0,0
S8.0 P1211,S8,P1211,4.0,1.072,1.0763,1.0876,90.0,95.64,90.0,1.24879,1.0,S8.0,218.0,101.325,2.05,ICSD,4.02361981338163e-05,0.8949887743090369,5.480343822447479e-05,0.9108869586495358,5.4749228468524e-05,0.9108869586495358,0.0001508422862368,0.915130846055271,0,0,0,5.480343822447479e-05,5.480343822447479e-05,4.02361981338163e-05,4.02361981338163e-05,1.4567240090658486e-05,S8,0,0,0,0,0
S8.0 FdddZ,S8,FdddZ,70.0,1.0463,1.2879,2.4478,90.0,90.0,90.0,3.29848,1.0,S8.0,298.0,101.325,2.07,ICSD,5.337493589568023e-05,0.9318153295532328,6.885556411361842e-05,0.9405579914007136,1.904015586412414e-05,0.9405579914007136,0.0001412729319651,0.92742488646134,0,0,0,6.885556411361842e-05,6.885556411361842e-05,1.904015586412414e-05,1.904015586412414e-05,4.9815408249494286e-05,S8,0,0,0,0,0
S4.0V3.0 P63/m,S4V3,P63/m,176.0,0.9118,0.9118,0.33035,90.0,90.0,120.0,0.23785,2.0,S4.0V3.0,295.0,101.325,3.92,ICSD,1.088460824636256e-05,0.9889504698961082,1.088460824636256e-05,0.9889504698961082,1.067892682338485e-05,0.9889504698961082,3.293917599227342e-05,0.9706289006968016,0,0,0,1.088460824636256e-05,1.088460824636256e-05,1.067892682338485e-05,1.067892682338485e-05,2.0568142297771165e-07,S4V3,0,0,0,0,0
S4.0Tl0.39V3.0 P63/m,S4Tl0.39V3,P63/m,176.0,0.9204,0.9204,0.33058,90.0,90.0,120.0,0.2425,3.0,S4.0Tl0.39V3.0,293.0,101.325,4.94,PCD,9.822784667229814e-06,0.887216455229366,9.822784667229814e-06,0.887216455229366,2.3225996437197347e-05,0.887216455229366,4.2293899704921136e-05,0.95677027079321,0,0,0,2.3225996437197347e-05,2.3225996437197347e-05,9.822784667229814e-06,9.822784667229814e-06,1.3403211769967532e-05,S4Tl0.39V3,0,0,0,0,0
S2.0Ti1.0 P-3m1,S2Ti1,P-3m1,164.0,0.3406,0.3406,0.5695,90.0,90.0,120.0,0.05722,2.0,S2.0Ti1.0,298.15,101.325,3.25,ICSD,9.152431154691014e-05,0.9888404289839502,9.152431154691014e-05,0.9888404289839502,0.0001536848147098,0.9888404289839502,0.000336462006925,0.9849391118525744,0,0,0,0.0001536848147098,0.0001536848147098,9.152431154691014e-05,9.152431154691014e-05,6.216050316294268e-05,S2Ti1,0,0,0,0,0
S2.0Sn1.0Ta1.0 P63/mmc,S2Sn1Ta1,P63/mmc,194.0,0.3279999999999999,0.3279999999999999,1.7399999999999998,90.0,90.0,120.0,0.16212,3.0,S2.0Sn1.0Ta1.0,298.15,101.325,7.45,ICSD,7.4159041723913156e-06,0.8201520004424442,7.4159041723913156e-06,0.8201520004424442,6.853820685185256e-06,0.8201520004424442,2.157392492491792e-05,0.8910219922199829,0,0,0,7.4159041723913156e-06,7.4159041723913156e-06,6.853820685185256e-06,6.853820685185256e-06,5.620834872060594e-07,S2Sn1Ta1,0,0,0,0,0
S2.0Si1.0 Ibam,S2Si1,Ibam,72.0,0.561,0.957,0.554,90.0,90.0,90.0,0.29743,2.0,S2.0Si1.0,298.15,101.325,2.06,ICSD,4.570415919569961e-05,0.7410047671396451,2.8426178188613155e-05,0.4108414922493432,-6.776878293806291e-06,0.4108414922493432,6.78986769500862e-05,0.3526235282704222,1,0,0,4.570415919569961e-05,4.570415919569961e-05,-6.776878293806291e-06,-6.776878293806291e-06,5.248103748950591e-05,S2Si1,0,0,0,0,0
S1.0Zn1.0 F-43m,S1Zn1,F-43m,216.0,0.54093,0.54093,0.54093,90.0,90.0,90.0,0.15828,2.0,S1.0Zn1.0,298.0,101.325,4.09,ICSD,0.0001611223432015,0.3014616870104336,0.0001611223432015,0.3014616870104336,0.0001611223432015,0.3014616870104336,0.0004834511536,0.3014568209559871,0,0,0,0.0001611223432015,0.0001611223432015,0.0001611223432015,0.0001611223432015,0.0,S1Zn1,0,0,0,0,0
S1.0U1.0 Fm-3m,S1U1,Fm-3m,225.0,0.5484,0.5484,0.5484,90.0,90.0,90.0,0.16493,2.0,S1.0U1.0,298.15,101.325,10.88,ICSD,0.0001042964690629,0.7042496567663908,0.0001042964690629,0.7042496567663908,0.0001042964690629,0.7042496567663908,0.0003125021870903,0.7220398980941091,0,0,0,0.0001042964690629,0.0001042964690629,0.0001042964690629,0.0001042964690629,0.0,S1U1,0,0,0,0,0
S1.0Sn1.0 Pnma,S1Sn1,Pnma,62.0,1.1312,0.39538,0.45109,90.0,90.0,90.0,0.20175,2.0,S1.0Sn1.0,298.15,101.325,4.96,ICSD,3.97011401096742e-05,0.9811708151880418,5.283419974195649e-05,0.9539186684813418,-5.180660220187853e-05,0.9539186684813418,4.0825022839478535e-05,0.9150499668479912,1,1,0,5.283419974195649e-05,5.283419974195649e-05,-5.180660220187853e-05,3.97011401096742e-05,0.0001046408019438,S1Sn1,0,0,0,0,0
S1.0Sn1.0 Cmcm,S1Sn1,Cmcm,63.0,0.4112,1.17154,0.4107999999999999,90.0,90.0,90.0,0.1979,2.0,S1.0Sn1.0,298.15,101.325,5.06,ICSD,2.8628314474049307e-05,0.8393685725094484,1.8168244874722692e-05,0.9725733717338624,9.232292346084368e-06,0.9725733717338624,5.5377865719496485e-05,0.938757469882784,0,0,0,2.8628314474049307e-05,2.8628314474049307e-05,9.232292346084368e-06,9.232292346084368e-06,1.939602212796494e-05,S1Sn1,0,0,0,0,0
S1.0 R-3 h,S,R-3 h,148.0,1.0818,1.0818,0.428,90.0,90.0,120.0,0.4338,1.0,S1.0,298.15,101.325,2.21,PCD,-8.549764251288751e-05,0.9353204000623392,-8.549764251288751e-05,0.9353204000623392,-0.0001979351350369,0.9353204000623392,-0.0003689337134483,0.9470820515808018,1,1,1,-8.549764251288751e-05,-0.0001979351350369,-0.0001979351350369,-8.549764251288751e-05,0.000112437492524,S,0,0,0,0,0
S1.0 P1211,S,P1211,4.0,1.072,1.0763,1.0876,90.0,95.64,90.0,1.24879,1.0,S1.0,218.0,101.325,2.05,PCD,3.5699259421623314e-05,0.7391047887141406,4.568453070851041e-05,0.723693970786613,5.787642007795266e-05,0.723693970786613,0.0001410229927935,0.8109673565325515,0,0,0,5.787642007795266e-05,5.787642007795266e-05,3.5699259421623314e-05,3.5699259421623314e-05,2.2177160656329343e-05,S,0,0,0,0,0
Ru2.0Si2.0U1.0 I4/mmm,Ru2Si2U1,I4/mmm,139.0,0.4126,0.4126,0.9568,90.0,90.0,90.0,0.16288,3.0,Ru2.0Si2.0U1.0,298.15,101.325,10.12,ICSD,9.626576953653404e-06,0.540661430480538,9.626576953653404e-06,0.540661430480538,-5.27405056800833e-06,0.540661430480538,1.409307922550516e-05,0.5439287961152375,1,0,0,9.626576953653404e-06,9.626576953653404e-06,-5.27405056800833e-06,-5.27405056800833e-06,1.4900627521661735e-05,Ru2Si2U1,0,0,0,0,0
Ru1.0V1.0 Pm-3m,Ru1V1,Pm-3m,221.0,0.3,0.3,0.3,90.0,90.0,90.0,0.027,2.0,Ru1.0V1.0,298.15,101.325,9.35,ICSD,3.726779541178898e-05,0.7833451962026647,3.726779541178898e-05,0.7833451962026647,3.726779541178898e-05,0.7833451962026647,0.0001117584368102,0.783101177850367,0,0,0,3.726779541178898e-05,3.726779541178898e-05,3.726779541178898e-05,3.726779541178898e-05,0.0,Ru1V1,0,0,0,0,0
Rh2.0Si2.0Tb1.0 I4/mmm,Rh2Si2Tb1,I4/mmm,139.0,0.4037,0.4037,0.995,90.0,90.0,90.0,0.16216,3.0,Rh2.0Si2.0Tb1.0,298.15,101.325,8.55,ICSD,2.2410067983870118e-05,0.4199337741327451,2.2410067983870118e-05,0.4199337741327451,1.6300081548927953e-05,0.4199337741327451,6.122814178858988e-05,0.3725211053284871,0,0,0,2.2410067983870118e-05,2.2410067983870118e-05,1.6300081548927953e-05,1.6300081548927953e-05,6.109986434942161e-06,Rh2Si2Tb1,0,0,0,0,0
Rh1.0 Fm-3m,Rh1,Fm-3m,225.0,0.37578,0.37578,0.37578,90.0,90.0,90.0,0.05306,1.0,Rh1.0,298.15,101.325,12.65,ICSD,-3.402426991058125e-05,0.9994652185797438,-3.402426991058125e-05,0.9994652185797438,-3.402426991058125e-05,0.9994652185797438,-0.0001020969198217,0.9991853224401968,1,1,1,-3.402426991058125e-05,-3.402426991058125e-05,-3.402426991058125e-05,-3.402426991058125e-05,0.0,Rh1,0,0,0,0,0
Re2.0U1.0 P63/mmc,Re2U1,P63/mmc,194.0,0.5405,0.5405,0.8683,90.0,90.0,120.0,0.21968,2.0,Re2.0U1.0,298.15,101.325,18.46,ICSD,-6.58268287424613e-06,0.6525070178796979,-6.58268287424613e-06,0.6525070178796979,1.7790266491252565e-05,0.6525070178796979,4.720060923836986e-06,0.6427841269766302,1,0,0,1.7790266491252565e-05,1.7790266491252565e-05,-6.58268287424613e-06,-6.58268287424613e-06,2.4372949365498693e-05,Re2U1,0,0,0,0,0
Rb8.0Sn44.0 Pm-3n,Rb8Sn44,Pm-3n,223.0,1.20645,1.20645,1.20645,90.0,90.0,90.0,1.75601,2.0,Rb8.0Sn44.0,370.0,101.325,5.59,ICSD,1.6823305741661926e-05,0.9984608232039118,1.6823305741661926e-05,0.9984608232039118,1.6823305741661926e-05,0.9984608232039118,5.046872395024613e-05,0.9984720728849248,0,0,0,1.6823305741661926e-05,1.6823305741661926e-05,1.6823305741661926e-05,1.6823305741661926e-05,0.0,Rb8Sn44,0,0,0,0,0
Rb8.0Sn44.0 Ia-3d,Rb8Sn44,Ia-3d,230.0,2.41031,2.41031,2.41031,90.0,90.0,90.0,14.00292,2.0,Rb8.0Sn44.0,300.0,101.325,5.6,ICSD,1.0930940641370004e-05,0.9965120175446268,1.0930940641370004e-05,0.9965120175446268,1.0930940641370004e-05,0.9965120175446268,3.279292566322285e-05,0.9965103396759716,0,0,0,1.0930940641370004e-05,1.0930940641370004e-05,1.0930940641370004e-05,1.0930940641370004e-05,0.0,Rb8Sn44,0,0,0,0,0
Rb4.0Sn22.0 Pm-3n,Rb4Sn22,Pm-3n,223.0,1.20645,1.20645,1.20645,90.0,90.0,90.0,1.756,2.0,Rb4.0Sn22.0,370.0,101.325,5.59,PCD,1.6823305741661926e-05,0.9984608232039118,1.6823305741661926e-05,0.9984608232039118,1.6823305741661926e-05,0.9984608232039118,5.030700195015582e-05,0.9980893573860836,0,0,0,1.6823305741661926e-05,1.6823305741661926e-05,1.6823305741661926e-05,1.6823305741661926e-05,0.0,Rb4Sn22,0,0,0,0,0
Rb2.0Sn11.0 Ia-3d,Rb2Sn11,Ia-3d,230.0,2.41031,2.41031,2.41031,90.0,90.0,90.0,14.0029,2.0,Rb2.0Sn11.0,300.0,101.325,5.6,PCD,1.1334790256168836e-05,0.9825581443039948,1.1334790256168836e-05,0.9825581443039948,1.1334790256168836e-05,0.9825581443039948,3.400417737183598e-05,0.982481329634687,0,0,0,1.1334790256168836e-05,1.1334790256168836e-05,1.1334790256168836e-05,1.1334790256168836e-05,0.0,Rb2Sn11,0,0,0,0,0
Pt7.0Sc4.0Si2.0 Pbam,Pt7Sc4Si2,Pbam,55.0,0.6476,1.6171,0.39896,90.0,90.0,90.0,0.4178,3.0,Pt7.0Sc4.0Si2.0,298.15,101.325,12.73,PCD,1.7234974156605637e-05,0.9993564950109088,1.1871873588412764e-05,0.9993564950109084,5.979103434183543e-06,0.9993564950109084,3.49751480467306e-05,0.9993564950109088,0,0,0,1.7234974156605637e-05,1.7234974156605637e-05,5.979103434183543e-06,5.979103434183543e-06,1.1255870722422096e-05,Pt7Sc4Si2,0,0,0,0,0
Pt3.55V0.44 Fm-3m,Pt3.552V0.444,Fm-3m,225.0,0.3902,0.3902,0.3902,90.0,90.0,90.0,0.05941,2.0,Pt3.55V0.44,293.0,101.325,20.0,ICSD,1.082920481274154e-05,0.9994106171503616,1.082920481274154e-05,0.9994106171503616,1.082920481274154e-05,0.9994106171503616,3.236430573977312e-05,0.9996065012347648,0,0,0,1.082920481274154e-05,1.082920481274154e-05,1.082920481274154e-05,1.082920481274154e-05,0.0,Pt3.552V0.444,0,0,0,0,0
Pt2.0Sn1.0U2.0 P42/mnm,Pt2Sn1U2,P42/mnm,136.0,0.7681,0.7681,0.7391,90.0,90.0,90.0,0.43605,3.0,Pt2.0Sn1.0U2.0,298.15,101.325,15.0,ICSD,-1.24568104530054e-05,0.999522517453696,-1.24568104530054e-05,0.999522517453696,-9.469940135123685e-06,0.999522517453696,-3.429609134136926e-05,0.9992744365732118,1,0,1,-9.469940135123685e-06,-1.24568104530054e-05,-1.24568104530054e-05,-9.469940135123685e-06,2.986870317881717e-06,Pt2Sn1U2,0,0,0,0,0
Pt1.0U1.0 P1211,Pt1U1,P1211,4.0,0.5727,1.0779999999999998,0.576,90.0,99.6,90.0,0.35063,2.0,Pt1.0U1.0,295.0,101.325,16.41,ICSD,6.588019895309282e-06,0.8875476067206948,2.256700126393786e-06,0.8875476067208791,1.2688554142001387e-05,0.8875476067208791,2.299581494659784e-05,0.8875476067206948,0,0,0,1.2688554142001387e-05,1.2688554142001387e-05,2.256700126393786e-06,2.256700126393786e-06,1.0431854015607604e-05,Pt1U1,0,0,0,0,0
Pt1.0Tb2.0 Pnma,Pt1Tb2,Pnma,62.0,0.7147,0.4772,0.8763,90.0,90.0,90.0,0.29887,2.0,Pt1.0Tb2.0,298.15,101.325,11.4,ICSD,3.3373142348972223e-08,0.8400637799498016,1.2495536234745653e-07,0.8400637799498019,8.165567920553645e-08,0.8400637799498019,1.1970838686272034e-07,0.8400637799498019,0,0,0,1.2495536234745653e-07,1.2495536234745653e-07,3.3373142348972223e-08,3.3373142348972223e-08,9.158221999848432e-08,Pt1Tb2,0,0,0,0,0
Pt1.0Sn4.0 CccaZ,Pt1Sn4,CccaZ,68.0,0.6418,1.1366,0.6384000000000001,90.0,90.0,90.0,0.46569,2.0,Pt1.0Sn4.0,298.15,101.325,9.55,ICSD,1.1778651353649006e-05,0.9799416284047188,2.397717603526345e-05,0.983803561863494,1.2352078739885602e-05,0.983803561863494,4.805649524248419e-05,0.9811931681888754,0,0,0,2.397717603526345e-05,2.397717603526345e-05,1.1778651353649006e-05,1.1778651353649006e-05,1.2198524681614447e-05,Pt1Sn4,0,0,0,0,0
Pt1.0Sn1.0Tb1.0 Pnma,PtSnTb,Pnma,62.0,0.7164,0.4537,0.7941,90.0,90.0,90.0,0.2581,3.0,Pt1.0Sn1.0Tb1.0,298.15,101.325,12.17,PCD,-6.121179406969763e-05,0.9996399592030832,-4.671897592106588e-05,0.9996399592030836,-5.718978660432567e-05,0.9996399592030836,-0.0001646266673952,0.9996693189622092,1,1,1,-4.671897592106588e-05,-6.121179406969763e-05,-6.121179406969763e-05,-4.671897592106588e-05,1.4492818148631752e-05,Pt1Sn1Tb1,0,0,0,0,0
Pt1.0 Fm-3m,Pt1,Fm-3m,225.0,0.39231,0.39231,0.39231,90.0,90.0,90.0,0.06038,1.0,Pt1.0,298.0,101.325,21.46,ICSD,-1.3633284082407078e-05,0.3804402773213982,-1.3633284082407078e-05,0.3804402773213982,-1.3633284082407078e-05,0.3804402773213982,-4.121501500694517e-05,0.3835327686951603,1,0,1,-1.3633284082407078e-05,-1.3633284082407078e-05,-1.3633284082407078e-05,-1.3633284082407078e-05,0.0,Pt1,0,0,0,0,0
Pr4.0Sb3.0 I-43d,Pr4Sb3,I-43d,220.0,0.9458,0.9458,0.9458,90.0,90.0,90.0,0.84605,2.0,Pr4.0Sb3.0,298.15,101.325,7.29,ICSD,-8.68399968885754e-06,0.5463673520570049,-8.68399968885754e-06,0.5463673520570049,-8.68399968885754e-06,0.5463673520570049,-2.5649253381017825e-05,0.5409061684904466,1,0,1,-8.68399968885754e-06,-8.68399968885754e-06,-8.68399968885754e-06,-8.68399968885754e-06,0.0,Pr4Sb3,0,0,0,0,0
Pr1.0Zn1.0 P4/mmm,PrZn,P4/mmm,123.0,0.3658,0.3658,0.3685,90.0,90.0,90.0,0.04931,2.0,Pr1.0Zn1.0,298.0,101.325,6.95,PCD,6.378159675608751e-06,0.972830663963442,6.378159675608751e-06,0.972830663963442,3.528066552662269e-06,0.972830663963442,1.598541986917563e-05,0.3094410983837622,0,0,0,6.378159675608751e-06,6.378159675608751e-06,3.528066552662269e-06,3.528066552662269e-06,2.850093122946482e-06,Pr1Zn1,0,0,0,0,0
Pd5.0Se1.0Zn1.0 P4/mmm,Pd5Se1Zn1,P4/mmm,123.0,0.3952,0.3952,0.6914,90.0,90.0,90.0,0.10798,3.0,Pd5.0Se1.0Zn1.0,298.15,101.325,10.4,ICSD,1.7028511547935935e-05,0.8740957618494478,1.7028511547935935e-05,0.8740957618494478,4.457987406628984e-07,0.8740957618494478,3.457302807724815e-05,0.8682096342197086,0,0,0,1.7028511547935935e-05,1.7028511547935935e-05,4.457987406628984e-07,4.457987406628984e-07,1.6582712807273037e-05,Pd5Se1Zn1,0,0,0,0,0
Pd3.0Tm1.0 Pm-3m,Pd3Tm1,Pm-3m,221.0,0.4054999999999999,0.4054999999999999,0.4054999999999999,90.0,90.0,90.0,0.06668,2.0,Pd3.0Tm1.0,298.15,101.325,12.16,ICSD,6.13444422623594e-06,0.6501013954524356,6.13444422623594e-06,0.6501013954524356,6.13444422623594e-06,0.6501013954524356,1.869046770601911e-05,0.6532555925983977,0,0,0,6.13444422623594e-06,6.13444422623594e-06,6.13444422623594e-06,6.13444422623594e-06,0.0,Pd3Tm1,0,0,0,0,0
Pd2.0Sn1.0U2.0 P4/mbm,Pd2Sn1U2,P4/mbm,127.0,0.7595,0.7595,0.3799,90.0,90.0,90.0,0.2191399999999999,3.0,Pd2.0Sn1.0U2.0,298.15,101.325,12.24,ICSD,4.730666938302392e-06,0.4168903959005048,4.730666938302392e-06,0.4168903959005048,1.4954358047201487e-05,0.4168903959005048,2.405538359354654e-05,0.9818353669655344,0,0,0,1.4954358047201487e-05,1.4954358047201487e-05,4.730666938302392e-06,4.730666938302392e-06,1.0223691108899096e-05,Pd2Sn1U2,0,0,0,0,0
Pd2.0Si2.0U1.0 I4/mmm,Pd2Si2U1,I4/mmm,139.0,0.423,0.423,0.9873,90.0,90.0,90.0,0.1766599999999999,3.0,Pd2.0Si2.0U1.0,298.15,101.325,9.53,ICSD,2.286478181625162e-05,0.8666275213126069,2.286478181625162e-05,0.8666275213126069,1.843654683886969e-06,0.8666275213126069,4.753061454454531e-05,0.8272015201850651,0,0,0,2.286478181625162e-05,2.286478181625162e-05,1.843654683886969e-06,1.843654683886969e-06,2.102112713236465e-05,Pd2Si2U1,0,0,0,0,0
Pd2.0Si2.0Tb1.0 I4/mmm,Pd2Si2Tb1,I4/mmm,139.0,0.4134,0.4134,0.9874,90.0,90.0,90.0,0.16875,3.0,Pd2.0Si2.0Tb1.0,298.15,101.325,8.42,ICSD,5.39749306494352e-05,0.9980131498119652,5.39749306494352e-05,0.9980131498119652,-1.741954944489363e-07,0.9980131498119652,0.0001077192146571,0.9998342155585204,1,0,0,5.39749306494352e-05,5.39749306494352e-05,-1.741954944489363e-07,-1.741954944489363e-07,5.414912614388414e-05,Pd2Si2Tb1,0,0,0,0,0
Pd1.0Sn1.0U1.0 P63mc,PdSnU,P63mc,186.0,0.461,0.461,0.7312,90.0,90.0,120.0,0.1346,3.0,Pd1.0Sn1.0U1.0,298.15,101.325,11.43,PCD,1.0437464130088089e-05,0.4710883212279791,1.0437464130088089e-05,0.4710883212279791,2.249871140038385e-05,0.4710883212279791,4.358103147626405e-05,0.8046337856613954,0,0,0,2.249871140038385e-05,2.249871140038385e-05,1.0437464130088089e-05,1.0437464130088089e-05,1.2061247270295765e-05,Pd1Sn1U1,0,0,0,0,0
Pd1.0Se2.0 Pbca,Pd1Se2,Pbca,61.0,0.57457,0.5867899999999999,0.76946,90.0,90.0,90.0,0.25942,2.0,Pd1.0Se2.0,298.0,101.325,6.77,ICSD,1.4542351766766664e-06,0.5627883298839255,-1.43056086028833e-06,0.8822706510802785,-4.948931046760409e-06,0.8822706510802785,-4.813126142691815e-06,0.3775380121052481,1,0,1,1.4542351766766664e-06,-4.948931046760409e-06,-4.948931046760409e-06,-1.43056086028833e-06,6.403166223437075e-06,Pd1Se2,0,0,0,0,0
Pd1.0Pr1.0Sn1.0 Pnma,Pd1Pr1Sn1,Pnma,62.0,0.7523,0.4679,0.7966,90.0,90.0,90.0,0.2804,3.0,Pd1.0Pr1.0Sn1.0,298.15,101.325,8.67,ICSD,2.3592037654152844e-05,0.999686983096421,1.344764493138652e-05,0.9996869830964208,6.3411067999731e-06,0.9996869830964208,4.342588056995857e-05,0.9995938800515028,0,0,0,2.3592037654152844e-05,2.3592037654152844e-05,6.3411067999731e-06,6.3411067999731e-06,1.7250930854179744e-05,Pd1Pr1Sn1,0,0,0,0,0
Pd1.0 Fm-3m,Pd1,Fm-3m,225.0,0.38898,0.38898,0.38898,90.0,90.0,90.0,0.05885,1.0,Pd1.0,298.0,101.325,12.01,ICSD,7.737288076146133e-06,0.3832591903495624,7.737288076146133e-06,0.3832591903495624,7.737288076146133e-06,0.3832591903495624,2.305035948662456e-05,0.3806988007493961,0,0,0,7.737288076146133e-06,7.737288076146133e-06,7.737288076146133e-06,7.737288076146133e-06,0.0,Pd1,0,0,0,0,0
Pb2.71S4.0Sb1.29Te1.63 P-1,Pb2.708S4Sb1.292Te1.627,P-1,2.0,0.5899300000000001,0.59056,1.51989,93.924,97.098,90.258,0.52418,4.0,Pb2.71S4.0Sb1.29Te1.63,293.0,101.325,6.68,ICSD,1.6056521982938627e-05,0.9824331278459656,1.9739995748190074e-05,0.9250854095723424,1.8038551530794443e-05,0.9250854095723424,5.398483277991132e-05,0.9606581866227646,0,0,0,1.9739995748190074e-05,1.9739995748190074e-05,1.6056521982938627e-05,1.6056521982938627e-05,3.683473765251448e-06,Pb2.708S4Sb1.292Te1.627,0,0,0,0,0
Pb1.0Te1.0 Fm-3m,Pb1Te1,Fm-3m,225.0,0.6454,0.6454,0.6454,90.0,90.0,90.0,0.2688399999999999,2.0,Pb1.0Te1.0,298.0,101.325,8.27,ICSD,2.108765050646112e-05,0.9872175581182936,2.108765050646112e-05,0.9872175581182936,2.108765050646112e-05,0.9872175581182936,6.313485301249492e-05,0.9893115102806734,0,0,0,2.108765050646112e-05,2.108765050646112e-05,2.108765050646112e-05,2.108765050646112e-05,0.0,Pb1Te1,0,0,0,0,0
Pb1.0Se1.0 Fm-3m,Pb1Se1,Fm-3m,225.0,0.6127,0.6127,0.6127,90.0,90.0,90.0,0.23001,2.0,Pb1.0Se1.0,298.0,101.325,8.26,ICSD,-4.413737687192489e-05,0.5244104011802467,-4.413737687192489e-05,0.5244104011802467,-4.413737687192489e-05,0.5244104011802467,-0.000132105033719,0.5241030191280268,1,1,1,-4.413737687192489e-05,-4.413737687192489e-05,-4.413737687192489e-05,-4.413737687192489e-05,0.0,Pb1Se1,0,0,0,0,0
Pb1.0S1.0 Fm-3m,Pb1S1,Fm-3m,225.0,0.59315,0.59315,0.59315,90.0,90.0,90.0,0.20869,2.0,Pb1.0S1.0,298.0,101.325,7.62,ICSD,-2.5788017590153605e-05,0.3198274542870082,-2.5788017590153605e-05,0.3198274542870082,-2.5788017590153605e-05,0.3198274542870082,-7.716354892201291e-05,0.3184601429461508,1,1,1,-2.5788017590153605e-05,-2.5788017590153605e-05,-2.5788017590153605e-05,-2.5788017590153605e-05,0.0,Pb1S1,0,0,0,0,0
Pb1.02S1.0 Fm-3m,Pb1.019S1,Fm-3m,225.0,0.59441,0.59441,0.59441,90.0,90.0,90.0,0.21002,2.0,Pb1.02S1.0,400.0,101.325,7.69,ICSD,1.8375291671535773e-05,0.9996154094307732,1.8375291671535773e-05,0.9996154094307732,1.8375291671535773e-05,0.9996154094307732,5.5147031092215295e-05,0.9996458993886906,0,0,0,1.8375291671535773e-05,1.8375291671535773e-05,1.8375291671535773e-05,1.8375291671535773e-05,0.0,Pb1.019S1,0,0,0,0,0
